SiteCode,Species,Length_mm,Wt_g,logW,logL,Date,HUC12Watershed
LR0-FM-M,Blacknose Dace,67,2.84,0.45331834,1.826074803,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Cutlip Minnow,68,3.07,0.487138375,1.832508913,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,123,17.6,1.245512668,2.089905111,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Creek Chub,114,16.48,1.216957207,2.056904851,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,208,100.8,2.003460532,2.318063335,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Creek Chub,76,4.38,0.641474111,1.880813592,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,199,67.7,1.830588669,2.298853076,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,178,60.06,1.778585328,2.250420002,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Creek Chub,92,9.01,0.954724791,1.963787827,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Cutlip Minnow,95,10.36,1.015359755,1.977723605,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Cutlip Minnow,111,16.21,1.209783015,2.045322979,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Creek Chub,160,53.03,1.724521627,2.204119983,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,128,19.32,1.286007122,2.10720997,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,263,183.6,2.263872677,2.419955748,6/11/2024,020502061204 Limestone Run
LR0-FM-M,White Sucker,82,4.92,0.691965103,1.913813852,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Cutlip Minnow,87,6.98,0.843855423,1.939519253,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Blacknose Dace,50,1.09,0.037426498,1.698970004,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Cutlip Minnow,38,6.97,0.843232778,1.579783597,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Central Stoneroller,67,2.42,0.383815366,1.826074803,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Blacknose Dace,64,3.07,0.487138375,1.806179974,6/11/2024,020502061204 Limestone Run
LR0-FM-M,Banded Killifish,70,3.45,0.537819095,1.84509804,6/11/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,46,1.04,0.017033339,1.662757832,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,79,5.92,0.772321707,1.897627091,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,97,9.44,0.974971994,1.986771734,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,137,25.52,1.40688067,2.136720567,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,61,2.1,0.322219295,1.785329835,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,49,1.32,0.120573931,1.69019608,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,59,1.45,0.161368002,1.770852012,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,94,8.46,0.927370363,1.973127854,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,141,28.79,1.459241665,2.149219113,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,94,9.27,0.967079734,1.973127854,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,55,1.45,0.161368002,1.740362689,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,148,29.61,1.471438407,2.170261715,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,61,2,0.301029996,1.785329835,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,113,19.11,1.281260687,2.053078443,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,56,1.55,0.190331698,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,106,17.69,1.247727833,2.025305865,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,196,86.29,1.935960469,2.292256071,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,58,1.81,0.257678575,1.763427994,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,76,4.68,0.670245853,1.880813592,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,63,2.33,0.367355921,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,115,17.94,1.253822439,2.06069784,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,56,1.95,0.290034611,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,48,1.02,0.008600172,1.681241237,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,52,1.41,0.149219113,1.716003344,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,105,16.71,1.22297645,2.021189299,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,100,11.86,1.074084689,2,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,56,1.97,0.294466226,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,62,2.01,0.303196057,1.792391689,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,65,2.99,0.475671188,1.812913357,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,92,5.47,0.737987326,1.963787827,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,78,4.78,0.679427897,1.892094603,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,61,2.19,0.340444115,1.785329835,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,85,6.22,0.793790385,1.929418926,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,96,9.86,0.993876915,1.982271233,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,147,32.14,1.507045872,2.167317335,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,105,11.93,1.076640444,2.021189299,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,109,13.17,1.119585775,2.037426498,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,100,9.66,0.984977126,2,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,90,7.25,0.860338007,1.954242509,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,71,3.43,0.53529412,1.851258349,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,75,4.24,0.627365857,1.875061263,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,63,3.17,0.501059262,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,63,2.68,0.428134794,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,46,0.96,-0.017728767,1.662757832,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,50,1.06,0.025305865,1.698970004,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,70,3.51,0.545307116,1.84509804,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,159,53.7,1.729974286,2.201397124,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,83,7.76,0.889861721,1.919078092,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,123,19.29,1.285332228,2.089905111,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,71,3.88,0.588831726,1.851258349,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,96,9.42,0.974050903,1.982271233,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,120,17.68,1.247482261,2.079181246,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,55,1.69,0.227886705,1.740362689,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,133,26.19,1.418135498,2.123851641,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,74,3.33,0.522444234,1.86923172,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,82,7.32,0.864511081,1.913813852,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,57,1.89,0.276461804,1.755874856,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,44,0.7,-0.15490196,1.643452676,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,81,3.99,0.600972896,1.908485019,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,65,2.98,0.474216264,1.812913357,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,119,23.74,1.375480715,2.075546961,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,76,4.55,0.658011397,1.880813592,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,94,9.32,0.969415912,1.973127854,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,73,5.34,0.727541257,1.86332286,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,100,9.97,0.998695158,2,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,50,1.15,0.06069784,1.698970004,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,114,15.84,1.199755177,2.056904851,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,56,1.76,0.245512668,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,45,3.08,0.488550717,1.653212514,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,57,1.8,0.255272505,1.755874856,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,57,1.72,0.235528447,1.755874856,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,35,0.45,-0.346787486,1.544068044,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,91,9.53,0.979092901,1.959041392,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,94,8.51,0.92992956,1.973127854,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,90,7.54,0.877371346,1.954242509,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,71,3.94,0.595496222,1.851258349,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,57,1.79,0.252853031,1.755874856,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,60,2.17,0.336459734,1.77815125,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,65,3.68,0.565847819,1.812913357,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,105,13.01,1.114277297,2.021189299,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,350,480.1,2.681331706,2.544068044,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,123,22.54,1.352953912,2.089905111,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,66,2.63,0.419955748,1.819543936,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,41,0.62,-0.207608311,1.612783857,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,133,27.89,1.445448514,2.123851641,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,65,2.55,0.40654018,1.812913357,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,81,5.26,0.720985744,1.908485019,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,178,53.62,1.72932681,2.250420002,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,107,9.42,0.974050903,2.029383778,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,150,33.68,1.527372083,2.176091259,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,87,6.39,0.805500858,1.939519253,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,98,10.33,1.014100322,1.991226076,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,76,5.5,0.740362689,1.880813592,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,97,9.69,0.986323777,1.986771734,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,96,11.93,1.076640444,1.982271233,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,57,1.85,0.267171728,1.755874856,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,146,35.88,1.554852434,2.164352856,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,124,24.63,1.391464412,2.093421685,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,68,3.15,0.498310554,1.832508913,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,62,2.2,0.342422681,1.792391689,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,47,0.87,-0.060480747,1.672097858,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,91,8,0.903089987,1.959041392,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,64,3.07,0.487138375,1.806179974,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,110,13.96,1.144885418,2.041392685,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,74,3.38,0.5289167,1.86923172,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,63,1.26,0.100370545,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,59,1.41,0.149219113,1.770852012,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,123,19.25,1.284430734,2.089905111,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,40,0.67,-0.173925197,1.602059991,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,165,52.44,1.719662683,2.217483944,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,91,8.06,0.906335042,1.959041392,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,62,2.34,0.369215857,1.792391689,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,64,2.9,0.462397998,1.806179974,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,147,31.74,1.501606922,2.167317335,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,73,3.55,0.550228353,1.86332286,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,119,18.04,1.256236533,2.075546961,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,279,208.57,2.319251841,2.445604203,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,111,14.63,1.165244326,2.045322979,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,151,35.57,1.551083865,2.178976947,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,131,23.63,1.373463722,2.117271296,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,55,1.84,0.264817823,1.740362689,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,62,2.31,0.36361198,1.792391689,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,66,2.98,0.474216264,1.819543936,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,73,3.65,0.562292864,1.86332286,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,139,29.95,1.476396827,2.1430148,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,68,3.61,0.557507202,1.832508913,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,75,4.44,0.64738297,1.875061263,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,106,15.51,1.190611798,2.025305865,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,133,25.55,1.407390904,2.123851641,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,56,1.94,0.28780173,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,103,17.73,1.248708736,2.012837225,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,62,2.31,0.36361198,1.792391689,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,107,16.27,1.211387553,2.029383778,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,120,19.32,1.286007122,2.079181246,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,122,22.23,1.346939463,2.086359831,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,105,10.81,1.033825694,2.021189299,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,91,9.44,0.974971994,1.959041392,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,168,47.79,1.679337031,2.225309282,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,63,2.37,0.374748346,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,80,4.34,0.63748973,1.903089987,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,130,20.54,1.312600439,2.113943352,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,104,9.47,0.976349979,2.017033339,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,45,0.7,-0.15490196,1.653212514,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,56,2.08,0.318063335,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,162,48.55,1.686189234,2.209515015,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,52,1.47,0.167317335,1.716003344,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,172,54.66,1.737669627,2.235528447,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,112,10.59,1.02489596,2.049218023,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,90,10.27,1.011570444,1.954242509,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,118,18.27,1.261738547,2.071882007,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,63,3.06,0.485721426,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,105,9.68,0.985875357,2.021189299,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,136,30.64,1.486288761,2.133538908,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,118,11.45,1.058805487,2.071882007,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,83,5.49,0.739572344,1.919078092,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,90,6.71,0.82672252,1.954242509,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,35,0.44,-0.356547324,1.544068044,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,55,1.55,0.190331698,1.740362689,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,51,1.57,0.195899652,1.707570176,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,64,2.91,0.463892989,1.806179974,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,69,2.87,0.457881897,1.838849091,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,85,6.21,0.7930916,1.929418926,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,65,2.85,0.45484486,1.812913357,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,56,1.92,0.283301229,1.748188027,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,171,57.94,1.762978491,2.23299611,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,121,12.88,1.109915863,2.08278537,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,97,9.05,0.956648579,1.986771734,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,59,1.84,0.264817823,1.770852012,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,74,3.87,0.587710965,1.86923172,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,121,19.3,1.285557309,2.08278537,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,54,1.68,0.225309282,1.73239376,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,86,7.56,0.878521796,1.934498451,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,58,1.92,0.283301229,1.763427994,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,78,4.68,0.670245853,1.892094603,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,101,15.61,1.193402903,2.004321374,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,75,4.39,0.64246452,1.875061263,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,61,1.45,0.161368002,1.785329835,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,115,13.06,1.115943177,2.06069784,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,50,1.21,0.08278537,1.698970004,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,58,1.91,0.281033367,1.763427994,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,67,3.24,0.51054501,1.826074803,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,78,4.58,0.660865478,1.892094603,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,72,3.93,0.59439255,1.857332496,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,77,3.63,0.559906625,1.886490725,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,173,49.08,1.690904554,2.238046103,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,97,9.13,0.960470778,1.986771734,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,83,5.81,0.764176132,1.919078092,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,131,25.51,1.406710459,2.117271296,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,104,12.5,1.096910013,2.017033339,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,221,103.52,2.015024263,2.344392274,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,104,18.91,1.276691529,2.017033339,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,63,2.02,0.305351369,1.799340549,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,60,2.39,0.378397901,1.77815125,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,79,8.8,0.944482672,1.897627091,6/17/2024,020502061204 Limestone Run
LR0-PF,Cutlip Minnow,122,21.94,1.341236623,2.086359831,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,111,14.23,1.1532049,2.045322979,6/17/2024,020502061204 Limestone Run
LR0-PF,Central Stoneroller,115,20.26,1.306639441,2.06069784,6/17/2024,020502061204 Limestone Run
LR0-PF,Creek Chub,101,10.09,1.003891166,2.004321374,6/17/2024,020502061204 Limestone Run
LR0-PF,White Sucker,179,53.32,1.726890141,2.252853031,6/17/2024,020502061204 Limestone Run
LR0-PF,Longnose Dace,93,7.85,0.894869657,1.968482949,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,74,2.13,0.328379603,1.86923172,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,71,3.46,0.539076099,1.851258349,6/17/2024,020502061204 Limestone Run
LR0-PF,Tessellated Darter,64,3.18,0.50242712,1.806179974,6/17/2024,020502061204 Limestone Run
LR0-PF,Blacknose Dace,60,1.85,0.267171728,1.77815125,6/17/2024,020502061204 Limestone Run
LR0-SM,Creek Chub,105,11.7,1.068185862,2.021189299,6/11/2024,020502061204 Limestone Run
LR0-SM,Creek Chub,85,6.71,0.82672252,1.929418926,6/11/2024,020502061204 Limestone Run
LR0-SM,Blacknose Dace,70,3.2,0.505149978,1.84509804,6/11/2024,020502061204 Limestone Run
LR0-SM,Tessellated Darter,39,0.57,-0.244125144,1.591064607,6/11/2024,020502061204 Limestone Run
LR0-SM,White Sucker,97,8.67,0.938019097,1.986771734,6/11/2024,020502061204 Limestone Run
LR0-SM,Cutlip Minnow,81,5.56,0.745074792,1.908485019,6/11/2024,020502061204 Limestone Run
LR0-SM,Tessellated Darter,57,2.06,0.31386722,1.755874856,6/11/2024,020502061204 Limestone Run
LR0-SM,Blacknose Dace,47,0.94,-0.026872146,1.672097858,6/11/2024,020502061204 Limestone Run
LR0-SM,Blacknose Dace,41,0.53,-0.27572413,1.612783857,6/11/2024,020502061204 Limestone Run
